id_progreso_modulo,id_inscripcion,id_modulo,estado_modulo,porcentaje_avance_modulo,fecha_actualizacion
651,134,45,en_progreso,10,2026-09-21
652,134,46,no_iniciado,0,2026-09-13
653,134,47,no_iniciado,0,2026-09-13
654,134,48,no_iniciado,0,2026-09-13
655,134,49,no_iniciado,0,2026-09-13
656,135,44,en_progreso,91.89,2026-09-21
657,135,45,no_iniciado,0,2026-06-14
658,135,46,no_iniciado,0,2026-06-14
659,135,47,no_iniciado,0,2026-06-14
660,135,48,no_iniciado,0,2026-06-14
661,135,49,no_iniciado,0,2026-06-14
662,136,1,completado,100,2026-09-19
663,136,2,en_progreso,33.24,2026-09-21
664,136,3,no_iniciado,0,2026-06-21
665,136,4,no_iniciado,0,2026-06-21
666,137,44,en_progreso,38.46,2026-09-21
667,137,45,no_iniciado,0,2026-06-14
668,137,46,no_iniciado,0,2026-06-14
669,137,47,no_iniciado,0,2026-06-14
670,137,48,no_iniciado,0,2026-06-14
671,137,49,no_iniciado,0,2026-06-14
672,138,5,completado,100,2026-09-21
673,138,6,en_progreso,26.62,2026-09-21
674,138,7,no_iniciado,0,2026-08-23
675,138,8,no_iniciado,0,2026-08-23
676,139,50,completado,100,2026-09-18
677,139,51,abandonado,10,2026-09-19
678,139,52,no_iniciado,0,2026-05-01
679,139,53,no_iniciado,0,2026-05-01
680,139,54,no_iniciado,0,2026-05-01
681,139,55,no_iniciado,0,2026-05-01
682,140,44,completado,100,2026-09-19
683,140,45,completado,100,2026-09-21
684,140,46,en_progreso,10,2026-09-21
685,140,47,no_iniciado,0,2026-05-07
686,140,48,no_iniciado,0,2026-05-07
687,140,49,no_iniciado,0,2026-05-07
688,141,38,completado,100,2026-09-18
689,141,39,en_progreso,32.02,2026-09-20
690,141,40,no_iniciado,0,2026-08-24
691,141,41,no_iniciado,0,2026-08-24
692,141,42,no_iniciado,0,2026-08-24
693,141,43,no_iniciado,0,2026-08-24
694,142,21,completado,100,2026-09-21
695,142,22,en_progreso,28.21,2026-09-21
696,142,23,no_iniciado,0,2026-08-09
697,142,24,no_iniciado,0,2026-08-09
698,142,25,no_iniciado,0,2026-08-09
699,142,26,no_iniciado,0,2026-08-09
700,142,27,no_iniciado,0,2026-08-09
701,143,17,completado,100,2026-09-20
702,143,18,completado,100,2026-09-21
703,143,19,no_iniciado,0,2026-06-04
704,143,20,no_iniciado,0,2026-06-04
705,144,50,completado,100,2026-09-19
706,144,51,en_progreso,48.75,2026-09-21
707,144,52,no_iniciado,0,2026-08-01
708,144,53,no_iniciado,0,2026-08-01
709,144,54,no_iniciado,0,2026-08-01
710,144,55,no_iniciado,0,2026-08-01
711,145,21,completado,100,2026-09-18
712,145,22,en_progreso,29.9,2026-09-21
713,145,23,no_iniciado,0,2026-09-10
714,145,24,no_iniciado,0,2026-09-10
715,145,25,no_iniciado,0,2026-09-10
716,145,26,no_iniciado,0,2026-09-10
717,145,27,no_iniciado,0,2026-09-10
718,146,13,en_progreso,95,2026-09-21
719,146,14,no_iniciado,0,2026-09-07
720,146,15,no_iniciado,0,2026-09-07
721,146,16,no_iniciado,0,2026-09-07
722,147,17,completado,100,2026-09-18
723,147,18,completado,100,2026-09-19
724,147,19,en_progreso,62.73,2026-09-21
725,147,20,no_iniciado,0,2026-04-27
726,148,9,completado,100,2026-09-19
727,148,10,en_progreso,10,2026-09-21
728,148,11,no_iniciado,0,2026-05-23
729,148,12,no_iniciado,0,2026-05-23
730,149,50,completado,100,2026-09-17
731,149,51,en_progreso,10,2026-09-18
732,149,52,no_iniciado,0,2026-07-10
733,149,53,no_iniciado,0,2026-07-10
734,149,54,no_iniciado,0,2026-07-10
735,149,55,no_iniciado,0,2026-07-10
736,150,17,completado,100,2026-09-18
737,150,18,completado,100,2026-09-21
738,150,19,en_progreso,10,2026-09-21
739,150,20,no_iniciado,0,2026-05-24
740,151,32,completado,100,2026-09-19
741,151,33,completado,100,2026-09-20
742,151,34,no_iniciado,0,2026-04-27
743,151,35,no_iniciado,0,2026-04-27
744,151,36,no_iniciado,0,2026-04-27
745,151,37,no_iniciado,0,2026-04-27
746,152,21,completado,100,2026-09-19
747,152,22,abandonado,66.25,2026-09-21
748,152,23,no_iniciado,0,2026-07-06
749,152,24,no_iniciado,0,2026-07-06
750,152,25,no_iniciado,0,2026-07-06
751,152,26,no_iniciado,0,2026-07-06
752,152,27,no_iniciado,0,2026-07-06
753,153,1,abandonado,10,2026-09-17
754,153,2,no_iniciado,0,2026-07-25
755,153,3,no_iniciado,0,2026-07-25
756,153,4,no_iniciado,0,2026-07-25
757,154,44,completado,100,2026-09-19
758,154,45,completado,100,2026-09-20
759,154,46,en_progreso,10,2026-09-21
760,154,47,no_iniciado,0,2026-05-26
761,154,48,no_iniciado,0,2026-05-26
762,154,49,no_iniciado,0,2026-05-26
763,155,56,abandonado,10,2026-09-18
764,155,57,no_iniciado,0,2026-09-12
765,155,58,no_iniciado,0,2026-09-12
766,155,59,no_iniciado,0,2026-09-12
767,155,60,no_iniciado,0,2026-09-12
768,156,5,completado,100,2026-09-21
769,156,6,no_iniciado,0,2026-06-15
770,156,7,no_iniciado,0,2026-06-15
771,156,8,no_iniciado,0,2026-06-15
772,157,13,completado,100,2026-09-19
773,157,14,en_progreso,48.27,2026-09-21
774,157,15,no_iniciado,0,2026-04-27
775,157,16,no_iniciado,0,2026-04-27
776,158,38,en_progreso,60.42,2026-09-20
777,158,39,no_iniciado,0,2026-04-21
778,158,40,no_iniciado,0,2026-04-21
779,158,41,no_iniciado,0,2026-04-21
780,158,42,no_iniciado,0,2026-04-21
781,158,43,no_iniciado,0,2026-04-21
782,159,17,completado,100,2026-09-20
783,159,18,en_progreso,10,2026-09-21
784,159,19,no_iniciado,0,2026-06-16
785,159,20,no_iniciado,0,2026-06-16
786,160,21,completado,100,2026-09-18
787,160,22,completado,100,2026-09-20
788,160,23,no_iniciado,0,2026-08-08
789,160,24,no_iniciado,0,2026-08-08
790,160,25,no_iniciado,0,2026-08-08
791,160,26,no_iniciado,0,2026-08-08
792,160,27,no_iniciado,0,2026-08-08
793,161,13,completado,100,2026-09-20
794,161,14,abandonado,31.98,2026-09-21
795,161,15,no_iniciado,0,2026-08-15
796,161,16,no_iniciado,0,2026-08-15
797,162,17,abandonado,30.75,2026-09-19
798,162,18,no_iniciado,0,2026-05-10
799,162,19,no_iniciado,0,2026-05-10
800,162,20,no_iniciado,0,2026-05-10
801,163,9,completado,100,2026-09-17
802,163,10,completado,100,2026-09-20
803,163,11,en_progreso,33.66,2026-09-21
804,163,12,no_iniciado,0,2026-06-24
805,164,38,completado,100,2026-09-17
806,164,39,completado,100,2026-09-21
807,164,40,no_iniciado,0,2026-06-14
808,164,41,no_iniciado,0,2026-06-14
809,164,42,no_iniciado,0,2026-06-14
810,164,43,no_iniciado,0,2026-06-14
811,165,17,completado,100,2026-09-18
812,165,18,completado,100,2026-09-19
813,165,19,completado,100,2026-09-20
814,165,20,en_progreso,10,2026-09-21
815,166,50,en_progreso,10,2026-09-19
816,166,51,no_iniciado,0,2026-08-22
817,166,52,no_iniciado,0,2026-08-22
818,166,53,no_iniciado,0,2026-08-22
819,166,54,no_iniciado,0,2026-08-22
820,166,55,no_iniciado,0,2026-08-22
821,167,38,completado,100,2026-09-20
822,167,39,en_progreso,10,2026-09-21
823,167,40,no_iniciado,0,2026-08-03
824,167,41,no_iniciado,0,2026-08-03
825,167,42,no_iniciado,0,2026-08-03
826,167,43,no_iniciado,0,2026-08-03
827,168,1,en_progreso,86.54,2026-09-20
828,168,2,no_iniciado,0,2026-07-30
829,168,3,no_iniciado,0,2026-07-30
830,168,4,no_iniciado,0,2026-07-30
831,169,38,completado,100,2026-09-19
832,169,39,abandonado,10,2026-09-20
833,169,40,no_iniciado,0,2026-07-24
834,169,41,no_iniciado,0,2026-07-24
835,169,42,no_iniciado,0,2026-07-24
836,169,43,no_iniciado,0,2026-07-24
837,170,17,abandonado,10,2026-09-17
838,170,18,no_iniciado,0,2026-05-16
839,170,19,no_iniciado,0,2026-05-16
840,170,20,no_iniciado,0,2026-05-16
841,171,5,completado,100,2026-09-17
842,171,6,en_progreso,62.14,2026-09-21
843,171,7,no_iniciado,0,2026-07-26
844,171,8,no_iniciado,0,2026-07-26
845,172,17,completado,100,2026-09-21
846,172,18,en_progreso,10,2026-09-21
847,172,19,no_iniciado,0,2026-07-19
848,172,20,no_iniciado,0,2026-07-19
849,173,5,completado,100,2026-09-19
850,173,6,completado,100,2026-09-20
851,173,7,en_progreso,49.73,2026-09-21
852,173,8,no_iniciado,0,2026-06-11
853,174,38,abandonado,10,2026-09-18
854,174,39,no_iniciado,0,2026-05-27
855,174,40,no_iniciado,0,2026-05-27
856,174,41,no_iniciado,0,2026-05-27
857,174,42,no_iniciado,0,2026-05-27
858,174,43,no_iniciado,0,2026-05-27
859,175,9,completado,100,2026-09-18
860,175,10,completado,100,2026-09-21
861,175,11,en_progreso,10,2026-09-21
862,175,12,no_iniciado,0,2026-05-11
863,176,17,abandonado,57.87,2026-09-18
864,176,18,no_iniciado,0,2026-06-23
865,176,19,no_iniciado,0,2026-06-23
866,176,20,no_iniciado,0,2026-06-23
867,177,44,completado,100,2026-09-21
868,177,45,en_progreso,10,2026-09-21
869,177,46,no_iniciado,0,2026-05-21
870,177,47,no_iniciado,0,2026-05-21
871,177,48,no_iniciado,0,2026-05-21
872,177,49,no_iniciado,0,2026-05-21
873,178,13,completado,100,2026-09-18
874,178,14,en_progreso,29.57,2026-09-21
875,178,15,no_iniciado,0,2026-09-08
876,178,16,no_iniciado,0,2026-09-08
877,179,21,completado,100,2026-09-21
878,179,22,no_iniciado,0,2026-07-18
879,179,23,no_iniciado,0,2026-07-18
880,179,24,no_iniciado,0,2026-07-18
881,179,25,no_iniciado,0,2026-07-18
882,179,26,no_iniciado,0,2026-07-18
883,179,27,no_iniciado,0,2026-07-18
884,180,13,en_progreso,49.87,2026-09-20
885,180,14,no_iniciado,0,2026-08-23
886,180,15,no_iniciado,0,2026-08-23
887,180,16,no_iniciado,0,2026-08-23
888,181,17,completado,100,2026-09-20
889,181,18,completado,100,2026-09-21
890,181,19,no_iniciado,0,2026-06-08
891,181,20,no_iniciado,0,2026-06-08
892,182,32,abandonado,23.67,2026-09-19
893,182,33,no_iniciado,0,2026-09-06
894,182,34,no_iniciado,0,2026-09-06
895,182,35,no_iniciado,0,2026-09-06
896,182,36,no_iniciado,0,2026-09-06
897,182,37,no_iniciado,0,2026-09-06
898,183,17,completado,100,2026-09-17
899,183,18,completado,100,2026-09-20
900,183,19,en_progreso,29.37,2026-09-20
901,183,20,no_iniciado,0,2026-05-26
902,184,1,completado,100,2026-09-19
903,184,2,en_progreso,49.42,2026-09-20
904,184,3,no_iniciado,0,2026-04-22
905,184,4,no_iniciado,0,2026-04-22
906,185,50,completado,100,2026-09-19
907,185,51,en_progreso,10,2026-09-21
908,185,52,no_iniciado,0,2026-09-10
909,185,53,no_iniciado,0,2026-09-10
910,185,54,no_iniciado,0,2026-09-10
911,185,55,no_iniciado,0,2026-09-10
912,186,17,completado,100,2026-09-21
913,186,18,en_progreso,10,2026-09-21
914,186,19,no_iniciado,0,2026-06-24
915,186,20,no_iniciado,0,2026-06-24
916,187,1,completado,100,2026-09-21
917,187,2,no_iniciado,0,2026-06-16
918,187,3,no_iniciado,0,2026-06-16
919,187,4,no_iniciado,0,2026-06-16
920,188,21,completado,100,2026-09-18
921,188,22,completado,100,2026-09-21
922,188,23,no_iniciado,0,2026-08-08
923,188,24,no_iniciado,0,2026-08-08
924,188,25,no_iniciado,0,2026-08-08
925,188,26,no_iniciado,0,2026-08-08
926,188,27,no_iniciado,0,2026-08-08
927,189,50,abandonado,77.84,2026-09-20
928,189,51,no_iniciado,0,2026-08-28
929,189,52,no_iniciado,0,2026-08-28
930,189,53,no_iniciado,0,2026-08-28
931,189,54,no_iniciado,0,2026-08-28
932,189,55,no_iniciado,0,2026-08-28
933,190,9,completado,100,2026-09-18
934,190,10,completado,100,2026-09-20
935,190,11,en_progreso,30.91,2026-09-21
936,190,12,no_iniciado,0,2026-09-14
937,191,32,abandonado,10,2026-09-20
938,191,33,no_iniciado,0,2026-05-27
939,191,34,no_iniciado,0,2026-05-27
940,191,35,no_iniciado,0,2026-05-27
941,191,36,no_iniciado,0,2026-05-27
942,191,37,no_iniciado,0,2026-05-27
943,192,56,abandonado,10,2026-09-17
944,192,57,no_iniciado,0,2026-05-24
945,192,58,no_iniciado,0,2026-05-24
946,192,59,no_iniciado,0,2026-05-24
947,192,60,no_iniciado,0,2026-05-24
948,193,28,completado,100,2026-09-20
949,193,29,abandonado,47.78,2026-09-21
950,193,30,no_iniciado,0,2026-08-16
951,193,31,no_iniciado,0,2026-08-16
952,194,38,en_progreso,31.72,2026-09-21
953,194,39,no_iniciado,0,2026-08-22
954,194,40,no_iniciado,0,2026-08-22
955,194,41,no_iniciado,0,2026-08-22
956,194,42,no_iniciado,0,2026-08-22
957,194,43,no_iniciado,0,2026-08-22
958,195,5,completado,100,2026-09-21
959,195,6,en_progreso,10,2026-09-21
960,195,7,no_iniciado,0,2026-07-07
961,195,8,no_iniciado,0,2026-07-07
962,196,56,completado,100,2026-09-19
963,196,57,en_progreso,10,2026-09-19
964,196,58,no_iniciado,0,2026-07-12
965,196,59,no_iniciado,0,2026-07-12
966,196,60,no_iniciado,0,2026-07-12
967,197,38,en_progreso,48.41,2026-09-21
968,197,39,no_iniciado,0,2026-07-29
969,197,40,no_iniciado,0,2026-07-29
970,197,41,no_iniciado,0,2026-07-29
971,197,42,no_iniciado,0,2026-07-29
972,197,43,no_iniciado,0,2026-07-29
973,198,21,en_progreso,57.79,2026-09-21
974,198,22,no_iniciado,0,2026-06-22
975,198,23,no_iniciado,0,2026-06-22
976,198,24,no_iniciado,0,2026-06-22
977,198,25,no_iniciado,0,2026-06-22
978,198,26,no_iniciado,0,2026-06-22
979,198,27,no_iniciado,0,2026-06-22
980,199,38,abandonado,21.02,2026-09-18
981,199,39,no_iniciado,0,2026-05-06
982,199,40,no_iniciado,0,2026-05-06
983,199,41,no_iniciado,0,2026-05-06
984,199,42,no_iniciado,0,2026-05-06
985,199,43,no_iniciado,0,2026-05-06
986,200,9,abandonado,10,2026-09-17
987,200,10,no_iniciado,0,2026-07-06
988,200,11,no_iniciado,0,2026-07-06
989,200,12,no_iniciado,0,2026-07-06
990,201,28,completado,100,2026-09-18
991,201,29,en_progreso,24.05,2026-09-21
992,201,30,no_iniciado,0,2026-08-27
993,201,31,no_iniciado,0,2026-08-27
994,202,1,completado,100,2026-09-18
995,202,2,completado,100,2026-09-19
996,202,3,no_iniciado,0,2026-05-08
997,202,4,no_iniciado,0,2026-05-08
998,203,21,completado,100,2026-09-19
999,203,22,en_progreso,52.04,2026-09-21
1000,203,23,no_iniciado,0,2026-05-25
1001,203,24,no_iniciado,0,2026-05-25
1002,203,25,no_iniciado,0,2026-05-25
1003,203,26,no_iniciado,0,2026-05-25
1004,203,27,no_iniciado,0,2026-05-25
1005,204,1,completado,100,2026-09-19
1006,204,2,completado,100,2026-09-21
1007,204,3,en_progreso,34.03,2026-09-21
1008,204,4,no_iniciado,0,2026-05-17
1009,205,13,abandonado,74.55,2026-09-21
1010,205,14,no_iniciado,0,2026-07-21
1011,205,15,no_iniciado,0,2026-07-21
1012,205,16,no_iniciado,0,2026-07-21
1013,206,50,completado,100,2026-09-17
1014,206,51,completado,100,2026-09-21
1015,206,52,no_iniciado,0,2026-06-21
1016,206,53,no_iniciado,0,2026-06-21
1017,206,54,no_iniciado,0,2026-06-21
1018,206,55,no_iniciado,0,2026-06-21
1019,207,50,abandonado,27.46,2026-09-19
1020,207,51,no_iniciado,0,2026-06-07
1021,207,52,no_iniciado,0,2026-06-07
1022,207,53,no_iniciado,0,2026-06-07
1023,207,54,no_iniciado,0,2026-06-07
1024,207,55,no_iniciado,0,2026-06-07
1025,208,21,completado,100,2026-09-18
1026,208,22,completado,100,2026-09-21
1027,208,23,no_iniciado,0,2026-04-21
1028,208,24,no_iniciado,0,2026-04-21
1029,208,25,no_iniciado,0,2026-04-21
1030,208,26,no_iniciado,0,2026-04-21
1031,208,27,no_iniciado,0,2026-04-21
1032,209,28,completado,100,2026-09-20
1033,209,29,en_progreso,60.29,2026-09-21
1034,209,30,no_iniciado,0,2026-06-09
1035,209,31,no_iniciado,0,2026-06-09
1036,210,44,completado,100,2026-09-20
1037,210,45,en_progreso,10,2026-09-20
1038,210,46,no_iniciado,0,2026-07-03
1039,210,47,no_iniciado,0,2026-07-03
1040,210,48,no_iniciado,0,2026-07-03
1041,210,49,no_iniciado,0,2026-07-03
1042,211,9,abandonado,10,2026-09-17
1043,211,10,no_iniciado,0,2026-06-04
1044,211,11,no_iniciado,0,2026-06-04
1045,211,12,no_iniciado,0,2026-06-04
1046,212,9,completado,100,2026-09-19
1047,212,10,en_progreso,10,2026-09-20
1048,212,11,no_iniciado,0,2026-07-15
1049,212,12,no_iniciado,0,2026-07-15
1050,213,28,completado,100,2026-09-20
1051,213,29,en_progreso,10,2026-09-21
1052,213,30,no_iniciado,0,2026-09-13
1053,213,31,no_iniciado,0,2026-09-13
1054,214,9,en_progreso,10,2026-09-20
1055,214,10,no_iniciado,0,2026-06-10
1056,214,11,no_iniciado,0,2026-06-10
1057,214,12,no_iniciado,0,2026-06-10
1058,215,21,en_progreso,73.89,2026-09-21
1059,215,22,no_iniciado,0,2026-06-23
1060,215,23,no_iniciado,0,2026-06-23
1061,215,24,no_iniciado,0,2026-06-23
1062,215,25,no_iniciado,0,2026-06-23
1063,215,26,no_iniciado,0,2026-06-23
1064,215,27,no_iniciado,0,2026-06-23
1065,216,28,abandonado,42.5,2026-09-19
1066,216,29,no_iniciado,0,2026-06-17
1067,216,30,no_iniciado,0,2026-06-17
1068,216,31,no_iniciado,0,2026-06-17
1069,217,13,completado,100,2026-09-17
1070,217,14,abandonado,28.7,2026-09-18
1071,217,15,no_iniciado,0,2026-08-11
1072,217,16,no_iniciado,0,2026-08-11
1073,218,9,abandonado,25.8,2026-09-19
1074,218,10,no_iniciado,0,2026-09-07
1075,218,11,no_iniciado,0,2026-09-07
1076,218,12,no_iniciado,0,2026-09-07
1077,219,5,completado,100,2026-09-19
1078,219,6,abandonado,10,2026-09-20
1079,219,7,no_iniciado,0,2026-08-09
1080,219,8,no_iniciado,0,2026-08-09
1081,220,1,en_progreso,35.87,2026-09-20
1082,220,2,no_iniciado,0,2026-04-22
1083,220,3,no_iniciado,0,2026-04-22
1084,220,4,no_iniciado,0,2026-04-22
1085,221,32,completado,100,2026-09-20
1086,221,33,en_progreso,10,2026-09-21
1087,221,34,no_iniciado,0,2026-06-09
1088,221,35,no_iniciado,0,2026-06-09
1089,221,36,no_iniciado,0,2026-06-09
1090,221,37,no_iniciado,0,2026-06-09
1091,222,13,completado,100,2026-09-19
1092,222,14,completado,100,2026-09-21
1093,222,15,en_progreso,10,2026-09-21
1094,222,16,no_iniciado,0,2026-08-24
1095,223,21,completado,100,2026-09-20
1096,223,22,en_progreso,29.77,2026-09-21
1097,223,23,no_iniciado,0,2026-06-28
1098,223,24,no_iniciado,0,2026-06-28
1099,223,25,no_iniciado,0,2026-06-28
1100,223,26,no_iniciado,0,2026-06-28
1101,223,27,no_iniciado,0,2026-06-28
1102,224,17,completado,100,2026-09-18
1103,224,18,en_progreso,52.62,2026-09-21
1104,224,19,no_iniciado,0,2026-09-01
1105,224,20,no_iniciado,0,2026-09-01
1106,225,13,en_progreso,52.38,2026-09-19
1107,225,14,no_iniciado,0,2026-06-04
1108,225,15,no_iniciado,0,2026-06-04
1109,225,16,no_iniciado,0,2026-06-04
1110,226,50,completado,100,2026-09-17
1111,226,51,en_progreso,32.84,2026-09-19
1112,226,52,no_iniciado,0,2026-05-02
1113,226,53,no_iniciado,0,2026-05-02
1114,226,54,no_iniciado,0,2026-05-02
1115,226,55,no_iniciado,0,2026-05-02
1116,227,28,abandonado,41.56,2026-09-20
1117,227,29,no_iniciado,0,2026-08-27
1118,227,30,no_iniciado,0,2026-08-27
1119,227,31,no_iniciado,0,2026-08-27
1120,228,17,completado,100,2026-09-21
1121,228,18,en_progreso,28,2026-09-21
1122,228,19,no_iniciado,0,2026-05-12
1123,228,20,no_iniciado,0,2026-05-12
1124,229,5,completado,100,2026-09-20
1125,229,6,completado,100,2026-09-20
1126,229,7,abandonado,21.18,2026-09-21
1127,229,8,no_iniciado,0,2026-07-19
1128,230,21,abandonado,49.23,2026-09-21
1129,230,22,no_iniciado,0,2026-06-18
1130,230,23,no_iniciado,0,2026-06-18
1131,230,24,no_iniciado,0,2026-06-18
1132,230,25,no_iniciado,0,2026-06-18
1133,230,26,no_iniciado,0,2026-06-18
1134,230,27,no_iniciado,0,2026-06-18
1135,231,50,en_progreso,41.52,2026-09-20
1136,231,51,no_iniciado,0,2026-05-21
1137,231,52,no_iniciado,0,2026-05-21
1138,231,53,no_iniciado,0,2026-05-21
1139,231,54,no_iniciado,0,2026-05-21
1140,231,55,no_iniciado,0,2026-05-21
1141,232,28,completado,100,2026-09-19
1142,232,29,en_progreso,32.56,2026-09-21
1143,232,30,no_iniciado,0,2026-07-07
1144,232,31,no_iniciado,0,2026-07-07
1145,233,50,en_progreso,56.83,2026-09-21
1146,233,51,no_iniciado,0,2026-08-31
1147,233,52,no_iniciado,0,2026-08-31
1148,233,53,no_iniciado,0,2026-08-31
1149,233,54,no_iniciado,0,2026-08-31
1150,233,55,no_iniciado,0,2026-08-31
1151,234,38,abandonado,27.23,2026-09-20
1152,234,39,no_iniciado,0,2026-07-26
1153,234,40,no_iniciado,0,2026-07-26
1154,234,41,no_iniciado,0,2026-07-26
1155,234,42,no_iniciado,0,2026-07-26
1156,234,43,no_iniciado,0,2026-07-26
1157,235,1,en_progreso,95,2026-09-20
1158,235,2,no_iniciado,0,2026-09-03
1159,235,3,no_iniciado,0,2026-09-03
1160,235,4,no_iniciado,0,2026-09-03
1161,236,5,abandonado,77.83,2026-09-21
1162,236,6,no_iniciado,0,2026-06-19
1163,236,7,no_iniciado,0,2026-06-19
1164,236,8,no_iniciado,0,2026-06-19
1165,237,9,completado,100,2026-09-19
1166,237,10,en_progreso,67.54,2026-09-21
1167,237,11,no_iniciado,0,2026-09-01
1168,237,12,no_iniciado,0,2026-09-01
1169,238,44,abandonado,10,2026-09-20
1170,238,45,no_iniciado,0,2026-05-12
1171,238,46,no_iniciado,0,2026-05-12
1172,238,47,no_iniciado,0,2026-05-12
1173,238,48,no_iniciado,0,2026-05-12
1174,238,49,no_iniciado,0,2026-05-12
1175,239,1,completado,100,2026-09-17
1176,239,2,en_progreso,10,2026-09-18
1177,239,3,no_iniciado,0,2026-08-22
1178,239,4,no_iniciado,0,2026-08-22
1179,240,5,abandonado,20.32,2026-09-21
1180,240,6,no_iniciado,0,2026-06-16
1181,240,7,no_iniciado,0,2026-06-16
1182,240,8,no_iniciado,0,2026-06-16
1183,241,28,abandonado,10,2026-09-21
1184,241,29,no_iniciado,0,2026-06-30
1185,241,30,no_iniciado,0,2026-06-30
1186,241,31,no_iniciado,0,2026-06-30
1187,242,21,completado,100,2026-09-20
1188,242,22,en_progreso,10,2026-09-21
1189,242,23,no_iniciado,0,2026-08-17
1190,242,24,no_iniciado,0,2026-08-17
1191,242,25,no_iniciado,0,2026-08-17
1192,242,26,no_iniciado,0,2026-08-17
1193,242,27,no_iniciado,0,2026-08-17
1194,243,50,completado,100,2026-09-21
1195,243,51,no_iniciado,0,2026-06-01
1196,243,52,no_iniciado,0,2026-06-01
1197,243,53,no_iniciado,0,2026-06-01
1198,243,54,no_iniciado,0,2026-06-01
1199,243,55,no_iniciado,0,2026-06-01
1200,244,44,completado,100,2026-09-17
1201,244,45,completado,100,2026-09-18
1202,244,46,completado,100,2026-09-20
1203,244,47,no_iniciado,0,2026-06-01
1204,244,48,no_iniciado,0,2026-06-01
1205,244,49,no_iniciado,0,2026-06-01
1206,245,38,completado,100,2026-09-18
1207,245,39,en_progreso,38.18,2026-09-21
1208,245,40,no_iniciado,0,2026-05-15
1209,245,41,no_iniciado,0,2026-05-15
1210,245,42,no_iniciado,0,2026-05-15
1211,245,43,no_iniciado,0,2026-05-15
1212,246,28,en_progreso,47.29,2026-09-21
1213,246,29,no_iniciado,0,2026-07-21
1214,246,30,no_iniciado,0,2026-07-21
1215,246,31,no_iniciado,0,2026-07-21
1216,247,13,completado,100,2026-09-20
1217,247,14,abandonado,10,2026-09-21
1218,247,15,no_iniciado,0,2026-05-19
1219,247,16,no_iniciado,0,2026-05-19
1220,248,17,completado,100,2026-09-18
1221,248,18,completado,100,2026-09-21
1222,248,19,no_iniciado,0,2026-07-17
1223,248,20,no_iniciado,0,2026-07-17
1224,249,1,completado,100,2026-09-19
1225,249,2,en_progreso,10,2026-09-21
1226,249,3,no_iniciado,0,2026-09-12
1227,249,4,no_iniciado,0,2026-09-12
1228,250,28,completado,100,2026-09-17
1229,250,29,completado,100,2026-09-21
1230,250,30,completado,100,2026-09-21
1231,250,31,en_progreso,10,2026-09-21
1232,251,1,en_progreso,59.99,2026-09-21
1233,251,2,no_iniciado,0,2026-07-01
1234,251,3,no_iniciado,0,2026-07-01
1235,251,4,no_iniciado,0,2026-07-01
1236,252,38,abandonado,48.89,2026-09-21
1237,252,39,no_iniciado,0,2026-07-09
1238,252,40,no_iniciado,0,2026-07-09
1239,252,41,no_iniciado,0,2026-07-09
1240,252,42,no_iniciado,0,2026-07-09
1241,252,43,no_iniciado,0,2026-07-09
1242,253,50,completado,100,2026-09-17
1243,253,51,completado,100,2026-09-20
1244,253,52,no_iniciado,0,2026-09-03
1245,253,53,no_iniciado,0,2026-09-03
1246,253,54,no_iniciado,0,2026-09-03
1247,253,55,no_iniciado,0,2026-09-03
1248,254,56,completado,100,2026-09-19
1249,254,57,abandonado,34.21,2026-09-21
1250,254,58,no_iniciado,0,2026-08-04
1251,254,59,no_iniciado,0,2026-08-04
1252,254,60,no_iniciado,0,2026-08-04
1253,255,13,completado,100,2026-09-17
1254,255,14,en_progreso,23.84,2026-09-20
1255,255,15,no_iniciado,0,2026-07-20
1256,255,16,no_iniciado,0,2026-07-20
1257,256,28,completado,100,2026-09-19
1258,256,29,en_progreso,72.66,2026-09-21
1259,256,30,no_iniciado,0,2026-09-14
1260,256,31,no_iniciado,0,2026-09-14
1261,257,5,en_progreso,56.16,2026-09-21
1262,257,6,no_iniciado,0,2026-08-02
1263,257,7,no_iniciado,0,2026-08-02
1264,257,8,no_iniciado,0,2026-08-02
1265,258,21,abandonado,28.49,2026-09-17
1266,258,22,no_iniciado,0,2026-08-26
1267,258,23,no_iniciado,0,2026-08-26
1268,258,24,no_iniciado,0,2026-08-26
1269,258,25,no_iniciado,0,2026-08-26
1270,258,26,no_iniciado,0,2026-08-26
1271,258,27,no_iniciado,0,2026-08-26
1272,259,44,en_progreso,58.37,2026-09-21
1273,259,45,no_iniciado,0,2026-06-01
1274,259,46,no_iniciado,0,2026-06-01
1275,259,47,no_iniciado,0,2026-06-01
1276,259,48,no_iniciado,0,2026-06-01
1277,259,49,no_iniciado,0,2026-06-01
1278,260,56,en_progreso,95,2026-09-21
1279,260,57,no_iniciado,0,2026-09-14
1280,260,58,no_iniciado,0,2026-09-14
1281,260,59,no_iniciado,0,2026-09-14
1282,260,60,no_iniciado,0,2026-09-14
1283,261,5,completado,100,2026-09-18
1284,261,6,completado,100,2026-09-21
1285,261,7,en_progreso,10,2026-09-21
1286,261,8,no_iniciado,0,2026-06-07
1287,262,17,abandonado,35.8,2026-09-18
1288,262,18,no_iniciado,0,2026-08-30
1289,262,19,no_iniciado,0,2026-08-30
1290,262,20,no_iniciado,0,2026-08-30
1291,263,38,completado,100,2026-09-19
